timestamp,auc,pr_auc,preterm_f1,macro_f1,accuracy,threshold,best_params
2026-08-28T09:39:10.745997,0.8256610589562519,0.4550485985969054,0.4533044791417202,0.6926097195881866,0.878910334000653,0.7084470533174112,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 10, ""learning_rate"": 0.03, ""colsample_bytree"": 0.7}"
2026-08-28T19:57:02.813647,0.8256819594534549,0.45513804664569296,0.45340372910490956,0.693032549110727,0.8800946340680447,0.7123614616629281,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 10, ""learning_rate"": 0.03, ""colsample_bytree"": 0.7}"
